5.204374709026797063e+02,0.000000000000000000e+00,3.204917591290805490e+02
0.000000000000000000e+00,5.212435824690201116e+02,2.679794167451566977e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
